"packet_id","family","source_id","tradition_id","passage_locator","source_url","witness_scope","motif_id","state","confidence","rationale","ambiguity_flag"
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_EARTH_DUST","absent","60","The sentence says An, Enlil, Enki and Ninhursaga ""had fashioned the black-headed people"" but names no earth, soil or dust material.","1"
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_CLAY_MUD","absent","70","No clay, mud or other wet/plastic earth material is named.","0"
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_POTTER_FORMING","absent","65","Only ""fashioned"" is used, with no potter wheel, moulding, kneading or craft-forming technology.","0"
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_DIVINE_BLOOD_FLESH","absent","85","No blood, flesh, body or remains of a deity enter the making of the people.","0"
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_BREATH_ANIMATION","absent","80","No breath, wind or spirit-breath animates the fashioned people.","0"
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_CREATED_FOR_SERVICE","absent","55","The locator sentence states the fashioning of the people without any purpose clause; the labour language of Segment B (""I will oversee their labour"") lies outside Segment A 10-14.","1"
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_BODY_SACRIFICE","absent","85","No primordial being is divided or sacrificed to produce humans or social categories.","0"
"P_ANTH_SUM","anthropogony","SRC_SUM_FLOOD","SUM_OB","ETCSL 1.7.4 Segment A 10-14","https://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=t.1.7.4","in-window","ANTH_FIRST_PAIR","absent","75","Humanity appears collectively as ""the black-headed people""; no first male-female pair is named.","0"
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_EARTH_DUST","present","90","""the ETERNAL God formed a Human from the soil's humus"" (ʻaphar min ha-ʼadamah, dust of the ground).","0"
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_CLAY_MUD","absent","70","The material is dust or loose earth (ʻaphar) with no explicit wet or plastic quality.","0"
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_POTTER_FORMING","present","60","The verb ""formed"" (yasar), the standard potter's shaping verb, is used of forming the human from soil; no wheel or implement is named.","1"
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_DIVINE_BLOOD_FLESH","absent","90","No blood, flesh or body material of a deity is incorporated.","0"
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_BREATH_ANIMATION","present","95","""blowing into his nostrils the breath of life: the Human became a living being.""","0"
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_CREATED_FOR_SERVICE","absent","65","The verse states no purpose of divine labour or service; the garden service of 2:15 lies outside the frozen verse.","1"
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_BODY_SACRIFICE","absent","85","No primordial body is divided to generate humans or social orders.","0"
"P_ANTH_GEN","anthropogony","SRC_HEB_GEN2","HEB_GEN","Genesis 2:7","https://www.sefaria.org/Genesis.2.7","in-window","ANTH_FIRST_PAIR","absent","60","Genesis 2:7 forms a single human; the first pair is established at 2:18-24, outside the frozen locator.","1"
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_EARTH_DUST","present","70","The raw material is clay, a ground material: ""let him provide me the clay so I can do the making"" (I.200-202).","1"
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_CLAY_MUD","present","90","""Let Nintu mix clay with his flesh and blood"" (I.210; cf. I.225).","0"
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_POTTER_FORMING","uncertain","45","Clay is mixed and the goddess is to ""do the making"" (I.200-202), but no explicit moulding or shaping act falls inside I.195-240; the nipping off of fourteen clay pieces lies after the locator.","1"
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_DIVINE_BLOOD_FLESH","present","95","Clay is mixed with the flesh and blood of the slaughtered god Aw-ilu (I.210, I.222-227).","0"
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_BREATH_ANIMATION","uncertain","45","A divine spirit (etemmu) from the god's flesh is mixed into the clay and remains in the living (I.214-218, I.228-230), but the rule's animation of a formed body is not stated in breath terms.","1"
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_CREATED_FOR_SERVICE","present","95","""Let him bear the yoke... let man assume the drudgery of the god"" (I.195-197); ""I have imposed your drudgery on man"" (I.240).","0"
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_BODY_SACRIFICE","absent","55","Humans are made from clay mixed with the slain god's flesh and blood (coded here under ANTH_DIVINE_BLOOD_FLESH); the motif's frame of human groups or social categories arising from the division of a primordial body is absent, and the victim is a rebel god rather than a primordial being.","1"
"P_ANTH_ATRA","anthropogony","SRC_AKK_ATRA","AKK_OB","Atrahasis Tablet I.195-240; focus I.210-226 (clay + divine flesh/blood)","https://www.livius.org/sources/content/anet/104-106-the-epic-of-atrahasis/","in-window","ANTH_FIRST_PAIR","absent","60","I.195-240 speaks of ""a human, a man""; the seven male and seven female clay pieces of the later creation episode fall outside the frozen locator.","1"
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_EARTH_DUST","absent","75","The anthropogonic derivation is from Purusa's body, not from earth, soil or dust.","0"
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_CLAY_MUD","absent","80","No clay or mud material appears anywhere in the hymn.","0"
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_POTTER_FORMING","absent","85","No potter's craft, wheel or moulding is involved in the derivation.","0"
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_DIVINE_BLOOD_FLESH","absent","55","The social classes arise directly as Purusa's severed body-parts (v.12), coded here under ANTH_BODY_SACRIFICE; the text does not describe the material of human formation as divine blood or flesh.","1"
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_BREATH_ANIMATION","absent","70","Verse 13 derives Vayu (Wind) from Purusa's breath; breath does not animate a formed human body.","0"
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_CREATED_FOR_SERVICE","absent","70","The hymn assigns social functions by derivation but never states that humans are created for divine labour or cult.","0"
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_BODY_SACRIFICE","present","90","""When they divided Purusa..."": the Brahman was his mouth, the Rajanya his arms, the Vaisya his thighs, from his feet the Sudra (vv.11-12).","0"
"P_ANTH_RV1090","anthropogony","SRC_VED_RV","VED_RV","Rigveda 10.90.6-16 (Purusha sacrifice and derivations)","https://gretil.sub.uni-goettingen.de/gret_utfbk.htm","in-window","ANTH_FIRST_PAIR","absent","80","No first male-female pair is named.","0"
"P_ANTH_NUWA","anthropogony","SRC_CHN_CLAY","CHN_WS_HAN","Fengsu Tongyi Nüwa clay-human passage preserved in Taiping Yulan","https://ctext.org/text.pl?if=gb&node=367836","later-comparator","ANTH_EARTH_DUST","present","80","""女娲抟黄土作人"" - humans are made from yellow earth (loess).","0"
"P_ANTH_NUWA","anthropogony","SRC_CHN_CLAY","CHN_WS_HAN","Fengsu Tongyi Nüwa clay-human passage preserved in Taiping Yulan","https://ctext.org/text.pl?if=gb&node=367836","later-comparator","ANTH_CLAY_MUD","present","75","""引绳于泥中，举以为人"" - the rope is drawn through mud (泥), an explicitly wet, plastic earth material.","0"
"P_ANTH_NUWA","anthropogony","SRC_CHN_CLAY","CHN_WS_HAN","Fengsu Tongyi Nüwa clay-human passage preserved in Taiping Yulan","https://ctext.org/text.pl?if=gb&node=367836","later-comparator","ANTH_POTTER_FORMING","present","80","""抟"" - kneading and moulding the yellow earth into human form; the inclusion rule lists kneading.","0"
"P_ANTH_NUWA","anthropogony","SRC_CHN_CLAY","CHN_WS_HAN","Fengsu Tongyi Nüwa clay-human passage preserved in Taiping Yulan","https://ctext.org/text.pl?if=gb&node=367836","later-comparator","ANTH_DIVINE_BLOOD_FLESH","absent","85","No blood, flesh or body material is incorporated; Nuwa's own body is not the raw material.","0"
"P_ANTH_NUWA","anthropogony","SRC_CHN_CLAY","CHN_WS_HAN","Fengsu Tongyi Nüwa clay-human passage preserved in Taiping Yulan","https://ctext.org/text.pl?if=gb&node=367836","later-comparator","ANTH_BREATH_ANIMATION","absent","80","No breath or spirit infusion animates the figures; they come alive by being moulded.","0"
"P_ANTH_NUWA","anthropogony","SRC_CHN_CLAY","CHN_WS_HAN","Fengsu Tongyi Nüwa clay-human passage preserved in Taiping Yulan","https://ctext.org/text.pl?if=gb&node=367836","later-comparator","ANTH_CREATED_FOR_SERVICE","absent","80","No creation purpose of divine labour or service is stated; the etiological tag concerns the rich and the lowly.","0"
"P_ANTH_NUWA","anthropogony","SRC_CHN_CLAY","CHN_WS_HAN","Fengsu Tongyi Nüwa clay-human passage preserved in Taiping Yulan","https://ctext.org/text.pl?if=gb&node=367836","later-comparator","ANTH_BODY_SACRIFICE","absent","85","No primordial body is divided or sacrificed.","0"
"P_ANTH_NUWA","anthropogony","SRC_CHN_CLAY","CHN_WS_HAN","Fengsu Tongyi Nüwa clay-human passage preserved in Taiping Yulan","https://ctext.org/text.pl?if=gb&node=367836","later-comparator","ANTH_FIRST_PAIR","absent","80","Humans are produced in bulk (""举以为人""); no first pair is named.","0"
